CODAmotion Analysis Text
Codamotion Analysis Text Save of: Acquisition.1
Time	Markers																															
Time	Marker 1.X	Marker 1.Y	Marker 1.Z	1.V	Marker 2.X	Marker 2.Y	Marker 2.Z	2.V	Marker 3.X	Marker 3.Y	Marker 3.Z	3.V	Marker 4.X	Marker 4.Y	Marker 4.Z	4.V	Marker 5.X	Marker 5.Y	Marker 5.Z	5.V	Marker 6.X	Marker 6.Y	Marker 6.Z	6.V	Marker 7.X	Marker 7.Y	Marker 7.Z	7.V	Marker 8.X	Marker 8.Y	Marker 8.Z	8.V
(s)	(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)	
0.00000	9.42	-363.89	10.64	1	0.08	-0.00	-0.14	1	-747.02	-0.02	-0.98	1	0.00	0.00	0.00	0	-808.98	-309.45	341.51	1	-808.36	-290.14	340.67	1	-882.04	-306.15	348.05	1	-881.44	-286.61	347.14	1
0.00500	12.81	-364.50	-0.59	1	0.31	0.08	-0.81	1	-746.88	0.04	-2.43	1	0.00	0.00	0.00	0	-808.93	-309.40	341.53	1	-808.35	-290.20	340.33	1	-882.17	-306.28	347.26	1	-881.43	-286.57	347.28	1
0.01000	12.58	-364.38	0.15	1	0.08	0.01	-0.34	1	-747.16	-0.09	-2.37	1	0.00	0.00	0.00	0	-809.02	-309.53	341.09	1	-808.38	-290.23	340.15	1	-881.93	-306.24	348.12	1	-881.53	-286.65	346.69	1
0.01500	12.52	-364.31	0.23	1	0.15	0.04	-0.40	1	-747.18	0.08	-1.81	1	0.00	0.00	0.00	0	-809.01	-309.38	341.27	1	-808.34	-290.02	340.61	1	-882.00	-306.22	347.33	1	-881.44	-286.57	347.23	1
0.02000	12.43	-364.28	0.57	1	0.27	0.09	-0.93	1	-747.14	0.04	-2.14	1	0.00	0.00	0.00	0	-809.02	-309.38	341.44	1	-808.36	-290.15	340.64	1	-881.96	-306.19	348.29	1	-881.40	-286.60	347.27	1
0.02500	12.50	-364.36	0.16	1	0.28	0.06	-0.97	1	-746.98	0.03	-1.38	1	0.00	0.00	0.00	0	-808.97	-309.37	341.24	1	-808.29	-289.98	340.91	1	-882.01	-306.22	347.53	1	-881.49	-286.72	346.81	1
0.03000	12.67	-364.33	-0.15	1	0.26	0.08	-0.50	1	-746.99	0.02	-0.64	1	0.00	0.00	0.00	0	-809.05	-309.29	342.04	1	-808.43	-290.03	340.94	1	-882.07	-306.36	346.85	1	-881.51	-286.65	346.85	1
0.03500	12.69	-364.31	-0.01	1	0.05	0.17	0.43	1	-747.05	0.21	-1.82	1	0.00	0.00	0.00	0	-809.05	-309.32	341.07	1	-808.32	-290.00	340.83	1	-882.06	-306.30	347.40	1	-881.53	-286.59	347.42	1
0.04000	12.50	-364.33	0.64	1	0.02	0.06	-0.13	1	-747.20	0.10	-2.57	1	0.00	0.00	0.00	0	-808.91	-309.26	341.61	1	-808.38	-290.02	340.81	1	-881.94	-306.17	348.27	1	-881.46	-286.76	346.51	1
0.04500	12.73	-364.39	-0.09	1	0.17	0.02	-0.43	1	-747.01	-0.02	-2.96	1	0.00	0.00	0.00	0	-809.04	-309.34	341.13	1	-808.41	-289.98	340.72	1	-881.91	-306.20	348.38	1	-881.34	-286.65	347.14	1
0.05000	12.72	-364.43	-0.51	1	0.26	0.18	-0.57	1	-747.37	-0.01	-1.85	1	0.00	0.00	0.00	0	-809.03	-309.30	341.42	1	-808.40	-289.93	340.61	1	-882.01	-306.20	347.97	1	-881.49	-286.63	347.62	1
0.05500	12.49	-364.27	0.18	1	-0.04	0.14	-0.20	1	-746.91	-0.05	-0.80	1	0.00	0.00	0.00	0	-808.91	-309.31	340.99	1	-808.41	-289.97	340.73	1	-882.12	-306.23	347.67	1	-881.43	-286.71	347.25	1
0.06000	12.83	-364.46	-0.49	1	0.16	0.15	-0.25	1	-747.18	0.00	-2.08	1	0.00	0.00	0.00	0	-808.96	-309.35	341.07	1	-808.41	-289.94	340.30	1	-882.04	-306.28	347.73	1	-881.45	-286.83	346.49	1
0.06500	12.58	-364.31	0.02	1	-0.35	0.23	1.05	1	-747.42	0.06	-2.01	1	0.00	0.00	0.00	0	-808.95	-309.21	341.18	1	-808.32	-289.99	340.91	1	-881.88	-306.22	347.80	1	-881.55	-286.63	346.93	1
0.07000	12.73	-364.39	-0.23	1	0.01	0.10	-0.40	1	-747.03	-0.01	-2.66	1	0.00	0.00	0.00	0	-808.91	-309.21	341.36	1	-808.41	-289.86	340.56	1	-882.11	-306.16	347.28	1	-881.48	-286.59	347.13	1
0.07500	12.37	-364.30	0.57	1	0.09	0.03	-0.95	1	-747.06	0.15	-1.21	1	0.00	0.00	0.00	0	-808.90	-309.19	341.33	1	-808.36	-289.95	340.13	1	-881.82	-306.17	347.52	1	-881.47	-286.53	347.59	1
0.08000	12.51	-364.35	-0.20	1	0.01	0.15	-0.17	1	-747.19	0.29	1.08	1	0.00	0.00	0.00	0	-808.88	-309.22	341.13	1	-808.39	-289.85	340.67	1	-881.98	-306.29	347.82	1	-881.39	-286.67	347.09	1
0.08500	12.64	-364.37	-0.09	1	0.08	0.05	-0.57	1	-747.04	-0.18	-3.07	1	0.00	0.00	0.00	0	-808.96	-309.07	341.07	1	-808.35	-289.72	341.16	1	-881.86	-306.25	347.31	1	-881.58	-286.74	346.76	1
0.09000	12.77	-364.47	-0.62	1	0.04	0.02	-0.44	1	-746.94	0.02	-2.14	1	0.00	0.00	0.00	0	-808.91	-309.14	341.08	1	-808.34	-289.71	340.83	1	-881.96	-306.13	347.52	1	-881.50	-286.64	347.33	1
0.09500	12.49	-364.36	0.11	1	0.31	-0.01	-1.55	1	-747.18	0.27	-1.12	1	0.00	0.00	0.00	0	-808.89	-309.08	341.33	1	-808.37	-289.78	340.60	1	-882.03	-306.20	347.63	1	-881.34	-286.58	347.42	1
0.10000	12.53	-364.29	0.21	1	0.32	0.03	-1.08	1	-747.04	0.05	-2.50	1	0.00	0.00	0.00	0	-808.95	-309.04	341.13	1	-808.36	-289.81	340.08	1	-881.80	-306.25	347.27	1	-881.42	-286.65	346.72	1
0.10500	12.43	-364.30	0.42	1	-0.06	0.13	0.02	1	-747.12	0.07	-1.18	1	0.00	0.00	0.00	0	-808.88	-309.08	341.03	1	-808.35	-289.75	340.76	1	-881.94	-306.17	348.09	1	-881.40	-286.57	347.36	1
0.11000	12.57	-364.40	0.03	1	0.29	0.06	-1.04	1	-747.36	0.26	-1.57	1	0.00	0.00	0.00	0	-808.94	-308.91	341.78	1	-808.40	-289.66	340.71	1	-881.90	-306.17	348.36	1	-881.40	-286.72	347.01	1
0.11500	12.69	-364.35	-0.36	1	0.25	0.08	-0.77	1	-747.05	0.22	-1.44	1	0.00	0.00	0.00	0	-808.95	-308.98	341.24	1	-808.36	-289.74	340.50	1	-881.78	-306.18	348.27	1	-881.58	-286.47	347.53	1
0.12000	12.61	-364.39	-0.01	1	-0.00	0.13	-0.43	1	-746.90	0.02	-1.43	1	0.00	0.00	0.00	0	-808.92	-309.00	340.82	1	-808.33	-289.53	341.53	1	-882.05	-306.18	347.80	1	-881.51	-286.63	346.96	1
0.12500	12.67	-364.39	-0.38	1	0.18	0.09	-0.57	1	-747.07	-0.05	-1.48	1	0.00	0.00	0.00	0	-808.83	-308.91	341.46	1	-808.39	-289.65	340.56	1	-881.94	-306.15	348.22	1	-881.53	-286.68	347.13	1
0.13000	12.99	-364.53	-0.92	1	0.19	0.10	-0.99	1	-746.82	0.16	-1.63	1	0.00	0.00	0.00	0	-808.86	-308.99	340.82	1	-808.33	-289.58	340.46	1	-881.91	-306.24	347.96	1	-881.46	-286.66	346.94	1
0.13500	12.79	-364.45	-0.27	1	-0.08	0.10	0.12	1	-747.10	0.13	-1.06	1	0.00	0.00	0.00	0	-808.90	-308.82	341.36	1	-808.30	-289.49	340.89	1	-881.72	-306.27	347.45	1	-881.37	-286.64	347.17	1
0.14000	12.77	-364.40	-0.43	1	0.33	0.08	-0.70	1	-747.02	0.12	-2.26	1	0.00	0.00	0.00	0	-808.85	-308.93	340.79	1	-808.42	-289.62	340.11	1	-881.95	-306.41	347.44	1	-881.32	-286.66	346.94	1
0.14500	12.79	-364.33	-0.53	1	-0.06	0.12	0.10	1	-747.09	0.13	-1.71	1	0.00	0.00	0.00	0	-808.80	-308.85	341.34	1	-808.33	-289.60	340.30	1	-881.99	-306.27	347.35	1	-881.37	-286.66	347.12	1
0.15000	12.48	-364.30	0.23	1	0.10	0.09	-0.35	1	-747.18	0.08	-1.94	1	0.00	0.00	0.00	0	-808.84	-308.79	341.54	1	-808.43	-289.50	340.88	1	-881.94	-306.27	347.95	1	-881.48	-286.59	347.60	1
0.15500	12.69	-364.37	-0.19	1	0.15	0.08	-0.08	1	-747.12	0.08	-1.49	1	0.00	0.00	0.00	0	-808.91	-308.92	340.85	1	-808.46	-289.55	340.63	1	-881.98	-306.45	346.50	1	-881.50	-286.66	346.91	1
0.16000	12.54	-364.34	0.26	1	0.22	0.17	-0.66	1	-747.04	0.19	-1.52	1	0.00	0.00	0.00	0	-808.82	-308.95	340.59	1	-808.42	-289.59	340.17	1	-881.77	-306.26	347.53	1	-881.50	-286.51	347.48	1
0.16500	12.63	-364.34	0.14	1	0.16	-0.07	-0.73	1	-747.21	0.21	-1.68	1	0.00	0.00	0.00	0	-808.85	-308.91	341.11	1	-808.39	-289.59	340.88	1	-881.89	-306.27	348.29	1	-881.41	-286.67	347.42	1
0.17000	12.55	-364.39	-0.09	1	-0.10	0.07	-0.00	1	-747.01	0.07	-2.91	1	0.00	0.00	0.00	0	-808.96	-308.98	340.91	1	-808.50	-289.60	340.33	1	-881.86	-306.30	347.58	1	-881.36	-286.61	347.58	1
0.17500	12.80	-364.42	-0.55	1	-0.15	0.07	0.07	1	-747.06	-0.13	-1.24	1	0.00	0.00	0.00	0	-808.98	-308.96	341.15	1	-808.42	-289.67	340.46	1	-882.00	-306.20	348.51	1	-881.44	-286.62	347.51	1
0.18000	12.56	-364.33	0.21	1	0.35	0.10	-0.67	1	-747.18	0.09	-1.04	1	0.00	0.00	0.00	0	-808.83	-308.87	341.52	1	-808.50	-289.58	340.78	1	-882.02	-306.29	347.66	1	-881.47	-286.64	346.90	1
0.18500	12.90	-364.52	-0.96	1	-0.04	0.15	-0.20	1	-747.11	0.14	-3.87	1	0.00	0.00	0.00	0	-808.89	-308.95	341.09	1	-808.42	-289.73	339.79	1	-881.91	-306.32	347.88	1	-881.49	-286.57	347.50	1
0.19000	12.61	-364.41	-0.05	1	0.08	0.04	-0.48	1	-747.03	-0.11	-2.40	1	0.00	0.00	0.00	0	-808.95	-308.86	341.16	1	-808.41	-289.66	340.31	1	-881.96	-306.26	347.33	1	-881.49	-286.60	347.21	1
0.19500	12.75	-364.50	-0.66	1	0.07	0.13	-0.65	1	-747.12	0.01	-3.34	1	0.00	0.00	0.00	0	-808.87	-308.90	341.05	1	-808.41	-289.52	340.75	1	-881.80	-306.15	348.34	1	-881.48	-286.62	347.25	1
0.20000	12.79	-364.37	-0.25	1	-0.12	0.14	0.01	1	-747.13	-0.02	-1.25	1	0.00	0.00	0.00	0	-808.92	-308.95	340.96	1	-808.38	-289.67	340.01	1	-881.92	-306.14	347.66	1	-881.42	-286.66	346.74	1
0.20500	12.73	-364.44	-0.47	1	0.06	0.09	-0.57	1	-747.40	0.14	-0.77	1	0.00	0.00	0.00	0	-808.87	-308.97	340.81	1	-808.44	-289.55	340.29	1	-881.94	-306.36	346.93	1	-881.50	-286.59	347.77	1
0.21000	12.83	-364.44	-0.53	1	-0.04	0.07	-0.24	1	-746.98	-0.05	-2.35	1	0.00	0.00	0.00	0	-808.95	-308.95	340.66	1	-808.41	-289.57	340.47	1	-881.73	-306.17	348.03	1	-881.39	-286.55	347.17	1
0.21500	12.52	-364.31	0.20	1	-0.28	0.12	0.89	1	-747.24	0.01	-0.60	1	0.00	0.00	0.00	0	-808.88	-308.87	341.11	1	-808.38	-289.61	340.26	1	-881.81	-306.09	348.39	1	-881.42	-286.55	347.40	1
0.22000	12.85	-364.44	-0.73	1	0.09	0.09	-0.81	1	-747.22	-0.01	-1.87	1	0.00	0.00	0.00	0	-808.84	-308.85	341.01	1	-808.44	-289.64	339.88	1	-881.81	-306.29	347.97	1	-881.51	-286.74	346.83	1
0.22500	12.40	-364.33	0.57	1	0.20	0.03	-0.51	1	-747.09	0.01	-3.08	1	0.00	0.00	0.00	0	-808.78	-308.88	341.04	1	-808.39	-289.55	340.16	1	-881.84	-306.16	347.91	1	-881.48	-286.67	346.85	1
0.23000	12.39	-364.32	0.41	1	0.26	0.12	-1.06	1	-746.94	0.00	-3.24	1	0.00	0.00	0.00	0	-808.99	-308.85	340.65	1	-808.43	-289.52	340.34	1	-881.82	-306.20	348.62	1	-881.56	-286.65	347.47	1
0.23500	12.84	-364.49	-0.81	1	-0.09	0.05	-0.18	1	-747.04	0.03	-0.72	1	0.00	0.00	0.00	0	-808.88	-308.88	340.89	1	-808.35	-289.59	339.39	1	-881.84	-306.26	348.34	1	-881.46	-286.51	347.70	1
0.24000	12.36	-364.33	0.09	1	-0.00	0.06	-0.29	1	-747.31	0.00	-0.97	1	0.00	0.00	0.00	0	-808.91	-308.84	341.05	1	-808.43	-289.52	340.18	1	-881.97	-306.41	346.44	1	-881.51	-286.65	347.25	1
